,id,genre,track_name,artist_name,valence,energy,mood_vec,distances
5469,6SJ1hWFVBIiUgGgHKvwXCQ,ska,Sell Out,Reel Big Fish,0.947,0.87,"[0.947, 0.87]",0.6430069984067047
5470,0iUy626oTKay2JgqRTLb4a,ska,Cardiac Arrest,Madness,0.965,0.68,"[0.965, 0.68]",0.7180598860819339
5471,7McTzVyJbxS0gKJkexB3oC,ska,Temporary Trip,The Mighty Mighty Bosstones,0.798,0.983,"[0.798, 0.983]",0.48400000000000004
5472,5jla2fhvErKAiUHG3fnRuv,ska,Money In My Pocket,Dennis Brown,0.964,0.45,"[0.964, 0.45]",0.8405884843370148
5473,5EB0rM73gD1h0bypzSnp6r,ska,The Big Sleep,Streetlight Manifesto,0.576,0.905,"[0.576, 0.905]",0.2733642258965133
5474,3OoAPQ8DOnPfzqdFrAivS4,ska,Backyard,Mad Caddies,0.862,0.651,"[0.862, 0.651]",0.6407245898199944
5475,0qitkR3cgm1r7bgzyckvC4,ska,This Machine,The JB Conspiracy,0.663,0.915,"[0.663, 0.915]",0.3555629339512205
5476,4jikVslCvDrDysc3p4tFHM,ska,Vendedora de Caricias,Panteon Rococo,0.902,0.675,"[0.902, 0.675]",0.6637830971032631
5477,1ad0e5axig7dXpzqYVEUcs,ska,The Rest Is Yet To Be Told,The Cigarres,0.955,0.745,"[0.955, 0.745]",0.6837579981250677
5478,4eNg8rPjNB6MC97ZJg6HF3,ska,The Kids Don't Like It,Reel Big Fish,0.926,0.88,"[0.926, 0.88]",0.6206069609664397
5479,36Y0LOz8da9fqWDx5kUlsG,ska,You're Wondering Now - 2002 Remastered Version,The Specials,0.927,0.356,"[0.927, 0.356]",0.8768682911361317
5480,7MdJll6b4dnGZwlzV2UDXp,ska,"Sorry, Brooklyn, Dancing Won't Solve Anything",Bomb the Music Industry!,0.779,0.748,"[0.779, 0.748]",0.5210086371644908
5481,0LHueq3v6gEp5LB80kBoCT,ska,They Will Need Music,The Mighty Mighty Bosstones,0.727,0.877,"[0.727, 0.877]",0.4263859753791158
5482,7G1zTHgPX5UpsVEQjGZefY,ska,Secret Agent Man,The Toasters,0.588,0.939,"[0.588, 0.939]",0.27751036016696745
5483,51nzHdVIXk3y9EH85miiUg,ska,The Blonde Lead the Blind,Streetlight Manifesto,0.436,0.87,"[0.436, 0.87]",0.16629191201017565
5484,2qMJStUuY7teOC2i5jhNcp,ska,Married Girl,The Slackers,0.647,0.703,"[0.647, 0.703]",0.43507355699927347
5485,2JV6DM5CGcpThMVZtucCqC,ska,Mirror in the Bathroom,The Beat,0.941,0.637,"[0.941, 0.637]",0.7161319710779571
5486,3O4nwip3bIINBT22I0bAU2,ska,These Boots Are Made for Walking,Symarip,0.67,0.458,"[0.67, 0.458]",0.6343193202165609
5487,2d6kVRS2H7OVOyPGlDsBar,ska,My Girlfriend's On Drugs,Big D and the Kids Table,0.663,0.98,"[0.663, 0.98]",0.34901289374462946
5488,0vyJfb5merhL1NtmrucJaH,ska,Party at Ground Zero,Fishbone,0.888,0.904,"[0.888, 0.904]",0.5794109077330182
5489,2uajXhIW5N37D45IfCi2CD,ska,Kiss Me Deadly - Best Of,Reel Big Fish,0.704,0.928,"[0.704, 0.928]",0.3938591118661595
5490,4s1PGEmhj6hiJm1eUegk0Z,ska,Where's The Freedom,The Toasters,0.86,0.842,"[0.86, 0.842]",0.5639122272127108
5491,02q6duD2HpNWJyDcgobAGQ,ska,(Dawning Of A) New Era - 2002 Remastered Version,The Specials,0.966,0.822,"[0.966, 0.822]",0.6715839485872186
5492,13UXik9dAMuJXyxMIRtS7T,ska,Hurt So Good - Mono,Various Artists,0.904,0.54,"[0.904, 0.54]",0.737800108430461
5493,5MUdHeFeeEZULpn8Fe5IfU,ska,High School Dance,The Mighty Mighty Bosstones,0.852,0.883,"[0.852, 0.883]",0.5472147658826468
5494,6AQrO5X7b3RzQIFeDLSYZh,ska,"Snoop Dog, Baby",Reel Big Fish,0.886,0.782,"[0.886, 0.782]",0.6062878854141818
5495,3UYG9uLi3u8pko5zxk9yL6,ska,Night Boat To Cairo,Madness,0.63,0.943,"[0.63, 0.943]",0.31852158482589527
5496,0eIBcT5QKd4JceHFHVgoLa,ska,Jaded,Operation Ivy,0.599,0.977,"[0.599, 0.977]",0.2850631508981825
5497,5Ylcd5TyXiDPd5eTQ3Lgly,ska,So Let's Go Nowhere,The Arrogant Sons Of Bitches,0.78,0.926,"[0.78, 0.926]",0.4694731089210542
5498,5MOHo2QxrLfhp1WcUq2EDX,ska,It's a Wonderful Life,Bandits Of The Acoustic Revolution,0.913,0.551,"[0.913, 0.551]",0.7385289432378395
5499,3Tnc6rvBZIgilMUw7lwfb0,sleep,The Cider House - Instrumental,Rachel Portman,0.0398,0.1,"[0.0398, 0.1]",0.9245943110359267
5500,3cnRYoW4nYzIuVPCp7k5iG,sleep,Breakdown,Jack Johnson,0.443,0.394,"[0.443, 0.394]",0.6029610269329188
5501,4eHbdreAnSOrDDsFfc4Fpm,sleep,I Will Always Love You,Whitney Houston,0.11,0.214,"[0.11, 0.214]",0.795598516841252
5502,1lbXEepatjRVjoG8pZMtdp,sleep,Dreams,Fleetwood Mac,0.785,0.338,"[0.785, 0.338]",0.7986651363368755
5503,5TOwCJuRa9H82eklOv2nj6,sleep,West Coast,Lana Del Rey,0.429,0.624,"[0.429, 0.624]",0.37696949478704506
5504,6Vc5wAMmXdKIAM7WUoEb7N,sleep,Say Something,A Great Big World,0.0765,0.147,"[0.0765, 0.147]",0.8690812677764951
5505,5IWmU2PNimgYuTLddU2DRo,sleep,Payphone,Maroon 5,0.556,0.744,"[0.556, 0.744]",0.34012497703050276
5506,6eioX6gcz1Epix7FZ0XSmB,sleep,Lua,Bright Eyes,0.333,0.123,"[0.333, 0.123]",0.8602098581160297
5507,3ZsOYk34IQMrH4B1PBdofL,sleep,Boyfriend - Acoustic Version,Justin Bieber,0.621,0.292,"[0.621, 0.292]",0.756128295992155
5508,0MhCb3iakymVqQIOeYPSUf,sleep,Soldier,Gavin DeGraw,0.49,0.74,"[0.49, 0.74]",0.30004166377354996
5509,1JR0kZfJpeNPJKo4HhdQJP,sleep,Love Story,Taylor Swift,0.285,0.63,"[0.285, 0.63]",0.3541892149684967
5510,0ygAYQQy7bfDN6gH640bbl,sleep,Wake Me Up,Ed Sheeran,0.336,0.209,"[0.336, 0.209]",0.774312598373551
5511,5dhQCqONiQji7k4RkhIcjq,sleep,I Miss You,blink-182,0.611,0.774,"[0.611, 0.774]",0.3631666284228219
5512,1zVhMuH7agsRe6XkljIY4U,sleep,human,Christina Perri,0.253,0.489,"[0.253, 0.489]",0.4977519462543567
5513,13D36vAQxgYzwK1qI3IVGr,sleep,King for a Day (feat. Kellin Quinn),Pierce The Veil,0.455,0.963,"[0.455, 0.963]",0.14241137595009748
5514,4GMCZUi6cVQJ5wPWwJ36rW,sleep,Underdog,You Me At Six,0.787,0.961,"[0.787, 0.961]",0.4735113515006795
5515,249E7AgSyA4vhtXNEjQYb5,sleep,Wicked Games,The Weeknd,0.325,0.606,"[0.325, 0.606]",0.3771604433129222
5516,7wjbSn8QHsxqKXU5M0jXGM,sleep,Eyes Open,Various Artists,0.297,0.724,"[0.297, 0.724]",0.2595573154430443
5517,6kjpm6cOnouNy4ct8eACRm,sleep,Lightweight,Demi Lovato,0.238,0.544,"[0.238, 0.544]",0.4455300214351441
5518,72iNjNcripCtyG8AZEPVBo,sleep,My Immortal,Evanescence,0.0691,0.333,"[0.0691, 0.333]",0.6946049308779775
5519,2KzaeGqwXjtpx37We31k32,sleep,Ride,SoMo,0.312,0.513,"[0.312, 0.513]",0.47000425529988554
5520,1GfettdrSIqEky8VvxpxAo,sleep,Blue Ocean Floor,Justin Timberlake,0.0781,0.204,"[0.0781, 0.204]",0.8139347701136744
5521,4lY95OMGb9WxP6IYut64ir,sleep,Shake It Out,Florence + The Machine,0.221,0.804,"[0.221, 0.804]",0.20171762441591456
5522,3jfr0TF6DQcOLat8gGn7E2,sleep,Do I Wanna Know?,Arctic Monkeys,0.405,0.532,"[0.405, 0.532]",0.4600891218014179
5523,0p1BcEcYVO3uk4KDf3gzkY,sleep,Wanted,Hunter Hayes,0.3,0.476,"[0.3, 0.476]",0.5071932570529699
5524,4lCHiY2thdE1YuVtsmck23,sleep,Overjoyed,Bastille,0.0793,0.719,"[0.0793, 0.719]",0.3532422539844292
5525,1hWYT0w2R0J19rlVkiez7X,sleep,Battle Scars (with Guy Sebastian),Lupe Fiasco,0.494,0.811,"[0.494, 0.811]",0.24896586111352692
5526,3FCto7hnn1shUyZL42YgfO,sleep,Piano Man,Billy Joel,0.431,0.472,"[0.431, 0.472]",0.5242232348913962
5527,31qNACH7nd93EmGfMD3BZh,sleep,Kiss The Rain - Original,Yiruma,0.166,0.0508,"[0.166, 0.0508]",0.9438754366970252
5528,7utRJ4BeYx85khzP3lKoBX,sleep,Tears in Heaven,Eric Clapton,0.312,0.242,"[0.312, 0.242]",0.741002699050415
5529,5l6hpyTGBK0LAAxgPnqTQL,sleep,Look After You,The Fray,0.283,0.592,"[0.283, 0.592]",0.39222697510497667
5530,1YCSrRV46EUUARar8nEuUm,sleep,Hell Above,Pierce The Veil,0.316,0.977,"[0.316, 0.977]",0.006324555320336764
5531,2dLLR6qlu5UJ5gk0dKz0h3,sleep,Royals,Lorde,0.337,0.428,"[0.337, 0.428]",0.555476372134765
5532,5x9VIW2fS21JMswOt6AORI,sleep,Classic,MKTO,0.8,0.781,"[0.8, 0.781]",0.5263078946776307
5533,7p98zfyf7VkIndtmWA6iGr,sleep,The Untouchables-The Death Theme (Ennio Morricone),Maurice Jarre,0.0768,0.0341,"[0.0768, 0.0341]",0.9780976689472273
5534,0c4IEciLCDdXEhhKxj4ThA,sleep,Madness,Muse,0.218,0.417,"[0.218, 0.417]",0.5740836176028716
5535,4w3zR0z2oqv8ijhOkTnRvT,sleep,Eyes on Fire,Blue Foundation,0.367,0.383,"[0.367, 0.383]",0.6023362848110679
5536,0Qw7qGuXlVBZLcfoQ17yZn,sleep,Old Pine,Ben Howard,0.226,0.358,"[0.226, 0.358]",0.6311647962299545
5537,0VZ9xPNa6ROafP6GYYuv2S,sleep,Marry Me,Train,0.492,0.269,"[0.492, 0.269]",0.7358532462386776
5538,7brQHA2CgQpcMBiOlfiXYb,sleep,Afraid,The Neighbourhood,0.356,0.701,"[0.356, 0.701]",0.28511050489240136
5539,48s4feNgV243gbAGTTBIrc,sleep,Don't You Remember,Adele,0.226,0.4,"[0.226, 0.4]",0.5896041044633253
5540,0ntQJM78wzOLVeCUAW7Y45,sleep,Sex on Fire,Kings of Leon,0.374,0.905,"[0.374, 0.905]",0.09840731680114032
5541,0xM88xobymkMgg46MStfnV,sleep,Hey There Delilah,Plain White T's,0.321,0.376,"[0.321, 0.376]",0.6070403610963607
5542,6GrrkiCRO3HYdgRpO4eKEL,sleep,Swing Life Away,Rise Against,0.789,0.426,"[0.789, 0.426]",0.7320341522087613
5543,5HQVUIKwCEXpe7JIHyY734,sleep,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,0.531,0.655,"[0.531, 0.655]",0.39328488402174827
5544,4osgfFTICMkcGbbigdsa53,sleep,Novacane,Frank Ocean,0.37,0.508,"[0.37, 0.508]",0.4782896611886985
5545,6TwfdLbaxTKzQi3AgsZNzx,sleep,Daylight,Maroon 5,0.331,0.679,"[0.331, 0.679]",0.3044749579193664
5546,3HfB5hBU0dmBt8T0iCmH42,sleep,Creep,Radiohead,0.126,0.344,"[0.126, 0.344]",0.6660818268050855
5547,16NE62lzGmi6ehGTNVI659,sleep,Basic Space,The xx,0.148,0.208,"[0.148, 0.208]",0.7925787027166451
5548,5iSEsR6NKjlC9SrIJkyL3k,sleep,Pursuit Of Happiness (Nightmare),Kid Cudi,0.266,0.605,"[0.266, 0.605]",0.38103543142337826
5549,28AZM08WStiEXfqN065BvN,songwriter,Everybody Hurts,R.E.M.,0.178,0.383,"[0.178, 0.383]",0.6152202857513721
5550,6S8ZXzeXsfCj8qi9179McI,songwriter,As I Lay Me Down,Sophie B. Hawkins,0.668,0.737,"[0.668, 0.737]",0.43108235872046546
5551,321cXoYTsPtmNaVGubsz4o,songwriter,Better Man,Paolo Nutini,0.505,0.434,"[0.505, 0.434]",0.5812761822060146
5552,1Gv8Xr1Hdde3W4AnxBcb9M,songwriter,Waltz #2 (XO),Minnie Driver,0.15,0.413,"[0.15, 0.413]",0.593123933086501
5553,62GWjyFCvpuysYTIQ7B0CG,songwriter,Blue,The Jayhawks,0.345,0.6,"[0.345, 0.6]",0.384252521136817
5554,34n6Ea7xmSq23tzClOer3w,songwriter,Night Still Comes,Neko Case,0.379,0.423,"[0.379, 0.423]",0.5637597005817284
5555,0SiSHK5ojWzEcPZM17zdnK,songwriter,Take My Number,Melissa Etheridge,0.711,0.799,"[0.711, 0.799]",0.43756713770574673
5556,0OvUZru45MJAu7d1RqWwin,songwriter,Villanella di cenerentola,Piers Faccini,0.456,0.156,"[0.456, 0.156]",0.8391024967189645
5557,7xC19kb60nw9FBx1JPWf18,songwriter,Satellite of Love - Remastered,Lou Reed,0.489,0.515,"[0.489, 0.515]",0.4996488767124369
5558,63I88MyqX0kBLXJWqru8Aw,songwriter,Darling Be Home Soon,Belle and Sebastian,0.421,0.487,"[0.421, 0.487]",0.5074100905579234
5559,471YZNMFBEhj5jjKHTZmWl,songwriter,Late Again - Rerecorded,Stealers Wheel,0.236,0.282,"[0.236, 0.282]",0.705326165685068
5560,6F87GJrv900kkgqAdsENR3,songwriter,Mystic Highway,John Fogerty,0.718,0.875,"[0.718, 0.875]",0.418186561237924
5561,53XfNUGO57C8beXDg8Ka16,songwriter,Sara Smile,Various Artists,0.31,0.396,"[0.31, 0.396]",0.5870136284618952
5562,6bcg1TN8QNuUyCfJwtc266,songwriter,dying slowly,Tindersticks,0.0906,0.291,"[0.0906, 0.291]",0.7271668034227085
5563,5K2IXu95vAZj82RlaIjVKD,songwriter,Stoned Soul Picnic,Laura Nyro,0.808,0.485,"[0.808, 0.485]",0.701455629387918
5564,59kSCIgZ0WFSdXzXCs6KgN,songwriter,Constant Craving,Various Artists,0.328,0.684,"[0.328, 0.684]",0.29932757975168267
5565,2UV0E4WsPZbr3HYolW1nG0,songwriter,Highway Song,Aztec Two-Step,0.574,0.18,"[0.574, 0.18]",0.8440432453375833
5566,0lZr3jHKpkO3lavGcWXZkT,songwriter,Foolish You,Kate & Anna McGarrigle,0.647,0.256,"[0.647, 0.256]",0.7996361672660885
5567,0k5M5HOsekGYn7GKVUfBGc,songwriter,Step by Step,Jesse Winchester,0.92,0.463,"[0.92, 0.463]",0.7985211330954242
5568,5TQG8o8hwnDAFhYJt4Tx8K,songwriter,Have A Little Faith In Me,John Hiatt,0.328,0.46,"[0.328, 0.46]",0.5231873469418005
5569,2GsM1KmT8h7WnKEVlQDyzL,songwriter,Artifact #1,Conor Oberst,0.431,0.494,"[0.431, 0.494]",0.5028021479667723
5570,1Q5XFR1RgMWgqoNgH7DHqp,songwriter,Call Me the Breeze,Eric Clapton,0.933,0.536,"[0.933, 0.536]",0.7635247212762662
5571,1MSxlXAa1fInwX4ossrn04,songwriter,Don't Tell Me That It's Overs,Tim Walker Adam,0.647,0.893,"[0.647, 0.893]",0.3449478221412624
5572,3sl2TXXqec4J7gm6wpHSD8,songwriter,Mystery Dance - Live,Elvis Costello,0.552,0.853,"[0.552, 0.853]",0.27118997031601305
5573,5pmYtDp8mCkgRVrUWRV7uR,songwriter,Goodbye Mozart,Various Artists,0.563,0.718,"[0.563, 0.718]",0.36362893174223637
5574,4wO69mm6o7zhaZqSX7YETw,songwriter,The Maker,Various Artists,0.821,0.623,"[0.821, 0.623]",0.6218110645525696
5575,7oZ7lFMpqLryduNCxHOVUL,songwriter,Penny On The Train Track,Ben Kweller,0.395,0.626,"[0.395, 0.626]",0.3660737630587584
5576,1V0JH7wXON4Rcc8BfZo3K8,songwriter,Reason To Believe,Tim Hardin,0.507,0.265,"[0.507, 0.265]",0.7434870543593882
5577,2Xb6wJYGi0QXwURw5WWvI5,songwriter,Right Down the Line,Gerry Rafferty,0.77,0.322,"[0.77, 0.322]",0.8030298873641005
5578,0NE99x21sZEhLz8E9FPgZS,songwriter,Head and Heart,Luka Bloom,0.334,0.311,"[0.334, 0.311]",0.672297553171213
5579,57TcSOqWS3AIsTb3BWlZjK,songwriter,A Street,Leonard Cohen,0.708,0.378,"[0.708, 0.378]",0.721984071846464
5580,1Z39z6MnZqemvR9wnFgvix,songwriter,Relator,Pete Yorn,0.801,0.816,"[0.801, 0.816]",0.514837838547246
5581,7HqxdIaQIututlNzxt6jJX,songwriter,,Various Artists,0.736,0.905,"[0.736, 0.905]",0.4291479931212541
5582,5hhkALqXJpAFGKbtOBuIy8,songwriter,Cherokee,Cat Power,0.333,0.832,"[0.333, 0.832]",0.15219066988485203
5583,0YMFcrMtBowDdD5bPz0cgy,songwriter,Talkin' Bout a Revolution,Tracy Chapman,0.671,0.732,"[0.671, 0.732]",0.43640577448058593
5584,4jgIzymHtlUCk3DkjWkvFL,songwriter,Going To A Town,Rufus Wainwright,0.194,0.464,"[0.194, 0.464]",0.5326922188280958
5585,4unVGHGz7jg12vaahoFyMB,songwriter,Wild World,Yusuf / Cat Stevens,0.548,0.509,"[0.548, 0.509]",0.5286132801964022
5586,4680INSsmQDCbGwj3vqwZg,songwriter,Get Together,Jesse Colin Young,0.554,0.747,"[0.554, 0.747]",0.3365947117825828
5587,0P6t5GC7ZeITPTUvNXab2M,songwriter,My Heart Belongs To You,Johnathan Rice,0.584,0.589,"[0.584, 0.589]",0.47763584455105546
5588,7wWw7hBmErNg9u5w6Xx0vy,songwriter,Make It with You,Bread,0.472,0.356,"[0.472, 0.356]",0.6466011135158986
5589,0qxYx4F3vm1AOnfux6dDxP,songwriter,You Can Call Me Al,Paul Simon,0.82,0.763,"[0.82, 0.763]",0.5517571929753159
5590,1iQjCnVSELPrbmzjuH62mo,songwriter,Tonight the Streets Are Ours,Richard Hawley,0.758,0.682,"[0.758, 0.682]",0.5364112228505291
5591,0031rNoTNOH3pVrMV02JaD,songwriter,Raging Fire,Phillip Phillips,0.449,0.833,"[0.449, 0.833]",0.2018043607061057
5592,4UazOMiplLqUzgGcx36xdF,songwriter,Congratulations,Various Artists,0.34,0.3,"[0.34, 0.3]",0.6834946963949319
5593,78z6Fz7LdRO6Njn8Kfnh0x,songwriter,It Isn't Gonna Be That Way,Steve Forbert,0.31,0.274,"[0.31, 0.274]",0.7090112834080992
5594,3mMN8rHE21NfjgyRIFx7xu,songwriter,Magnolia (feat. John Mayer),Eric Clapton,0.359,0.234,"[0.359, 0.234]",0.7503505847268994
5595,7rKyITVLEwldhdXIy7P6Vw,songwriter,Closer to Fine,Indigo Girls,0.748,0.677,"[0.748, 0.677]",0.5310291894048763
5596,7vsObCbfRbPdWdjJQjtukJ,songwriter,Why Are You With Me,Mark Eitzel,0.702,0.369,"[0.702, 0.369]",0.7263194889303191
5597,6BdR2hI8YFWV0A1hQueN5x,songwriter,"You've Got a Friend in Me - From ""Toy Story""",Various Artists,0.54,0.413,"[0.54, 0.413]",0.6131688185157494
5598,5AHpPJsL7BlOiEjf8pmp6d,songwriter,Sweet Malaise,Ed Harcourt,0.451,0.326,"[0.451, 0.326]",0.6711318797375073
5599,7GmELLCacoDxgw74xfeUE4,soul,Tell Me 'Bout It,Joss Stone,0.686,0.927,"[0.686, 0.927]",0.37619144062564747
5600,4IMArXimMttK8tB0UBa0Ue,soul,Don't Leave Me This Way - Single Version,Various Artists,0.611,0.69,"[0.611, 0.69]",0.4172025886784501
5601,2mQAEGJforwYykwmMIvSLo,soul,Part-Time Lover - Single Version,Stevie Wonder,0.949,0.832,"[0.949, 0.832]",0.6527066722502536
5602,6sie6gBxTyeelQdKrHPL84,soul,"Baby, Come To Me",Quincy Jones,0.701,0.534,"[0.701, 0.534]",0.5927647088010554
5603,6J9paEX8rcBYuAIawdnzUj,soul,Heaven Must Be Missing An Angel - Pt. 1,Tavares,0.969,0.748,"[0.969, 0.748]",0.6958807369082722
5604,2IynIVzuldJ0evj9seiZUn,soul,Stalemate,Joss Stone,0.287,0.614,"[0.287, 0.614]",0.3699864862397004
5605,00cP99zN0bsUZSpXbAlQXg,soul,I Try,Macy Gray,0.782,0.637,"[0.782, 0.637]",0.5820137455421479
5606,4KJ6kjuNkfzhYKXIwj67U8,soul,Tell Mama,Etta James,0.887,0.702,"[0.887, 0.702]",0.6381927608489459
5607,6xi2kRGOrdLJNo4wFyaCis,soul,Stay,Various Artists,0.743,0.41,"[0.743, 0.41]",0.7158002514668459
5608,6IwKcFdiRQZOWeYNhUiWIv,soul,No One,Alicia Keys,0.167,0.549,"[0.167, 0.549]",0.4582193797734879
5609,1DTRyqSQ6CfDs46Ft9vUpR,soul,Mary Go Round,Musiq Soulchild,0.497,0.472,"[0.497, 0.472]",0.542779881720021
5610,34vq540jPfrXKt2aogxib9,soul,Stone Rollin',Raphael Saadiq,0.75,0.806,"[0.75, 0.806]",0.47055817918722864
5611,7F59OXTjQtQ1fANJubwWqa,soul,Same Old Song,Four Tops,0.982,0.773,"[0.982, 0.773]",0.7002313903275116
5612,5uCdgBAqYPWQ2HGpJVGAeD,soul,Get Up I Feel Like Being A Sex Machine - Pt. 1 / Single Version,James Brown,0.799,0.661,"[0.799, 0.661]",0.5821589130125897
5613,5inuDU6zkebOEl1hwHaCph,soul,It Should Have Been Me,Various Artists,0.765,0.536,"[0.765, 0.536]",0.6349881888665332
5614,4tAxKVWdzJFVasYFfAQU8G,soul,Ready or Not,Fugees,0.526,0.527,"[0.526, 0.527]",0.5028717530345088
5615,0XzkemXSiXJa7VgDFPfU4S,soul,Blurred Lines,Robin Thicke,0.863,0.503,"[0.863, 0.503]",0.7292468717793721
5616,0aDDH0LeBJmf6PIhEuMOy1,soul,Could Have Been,Various Artists,0.286,0.449,"[0.286, 0.449]",0.5347335785229875
5617,741OE401HO7ZCaPhEqCZ7w,soul,This Woman's Work - Remastered 2021,Maxwell,0.151,0.29,"[0.151, 0.29]",0.7119115113551684
5618,1MQWtVcs0PKsY4PA6ZvLiy,soul,Dance to the Music,Sly & The Family Stone,0.772,0.529,"[0.772, 0.529]",0.6448875871033648
5619,6dEnpbXyamib2EJnRhTt0G,soul,Suit & Tie,Justin Timberlake,0.357,0.596,"[0.357, 0.596]",0.38938156093990894
5620,1ljzHUgt2SU2ADkhfa9eBC,soul,Tightrope (feat. Big Boi) - Big Boi Vocal Edit,Janelle Monáe,0.644,0.673,"[0.644, 0.673]",0.4527692569068708
5621,5MuNxNox3zTanAFIO5KcTl,soul,He's the Greatest Dancer - 1995 Remaster,Various Artists,0.837,0.815,"[0.837, 0.815]",0.5493204893320474
5622,3oI95Uihdvu7uCiirC1DQA,soul,If You Don't Know Me by Now (feat. Teddy Pendergrass),Harold Melvin & The Blue Notes,0.478,0.371,"[0.478, 0.371]",0.6335929292534758
5623,2f9HNN1AnSoBiW2aObROr3,soul,I Second That Emotion,Various Artists,0.773,0.649,"[0.773, 0.649]",0.5676592287631727
5624,1yeIxOEFmpQ3qlOb2R3g2m,soul,The Ghetto,Donny Hathaway,0.826,0.523,"[0.826, 0.523]",0.688290636286736
5625,2EiyrT9qY8aSzOZXffkxWK,soul,"I Can’t Help Myself (Sugar Pie, Honey Bunch)",Various Artists,0.966,0.651,"[0.966, 0.651]",0.7316611237451391
5626,78tohUCFtANyQCWrbGgHMH,soul,Purple Rain,Prince,0.183,0.532,"[0.183, 0.532]",0.4696402878799901
5627,41i8dLAXqhe7KCAPFTmSWx,soul,Chicago Falcon,Various Artists,0.7,0.949,"[0.7, 0.949]",0.387494516090228
5628,33K1u1kovHtnBt9sZoz2Eb,soul,I Just Want To Make Love To You,Etta James,0.588,0.618,"[0.588, 0.618]",0.4564000438212073
5629,4lz8RL6TkJ3XlZm0wFfjpR,soul,Little Things,India.Arie,0.547,0.513,"[0.547, 0.513]",0.524584597562681
5630,3B1K9cOissM5S7zUBwd8TZ,soul,What's Happening Brother,Marvin Gaye,0.737,0.779,"[0.737, 0.779]",0.4696221885728995
5631,2Arl7cRrFiuDiHQjdMEXOU,soul,Our Day Will Come,Amy Winehouse,0.601,0.66,"[0.601, 0.66]",0.43208563965954705
5632,5pDRIxiUZ9Sz9XKKFfKSsJ,soul,Get Here,Various Artists,0.215,0.33,"[0.215, 0.33]",0.6604619595404417
5633,76Gcy0ltMutGaK8oizgdrF,soul,Neither One Of Us (Wants To Be The First To Say Goodbye),Gladys Knight & The Pips,0.67,0.407,"[0.67, 0.407]",0.677135141607641
5634,74HYrIbnpc2xKCTenv5qKM,soul,Window Seat,Erykah Badu,0.564,0.535,"[0.564, 0.535]",0.5130341119262928
5635,65jrjEhWfAvysKfnojk1i0,soul,Under the Boardwalk,The Drifters,0.778,0.226,"[0.778, 0.226]",0.8878879433802443
5636,2OPANrnimcwWcVQuDk8ibD,soul,100 Yard Dash,Raphael Saadiq,0.927,0.876,"[0.927, 0.876]",0.6222684308238687
5637,0tXq1ob3ysGZN2oK1abtyp,soul,Lifetime - Remastered 2021,Maxwell,0.528,0.403,"[0.528, 0.403]",0.6182200255572444
5638,1spr3ff7dxssldzMZmoITf,soul,Somebody Else's Guy,Jocelyn Brown,0.746,0.778,"[0.746, 0.778]",0.4781725629937376
5639,3Jc0ABqhf9yMLn8bbAdmKX,soul,Wake Me Up - Acoustic,Aloe Blacc,0.344,0.593,"[0.344, 0.593]",0.39115214431215894
5640,6IHmLFjzblJbNswndxldtp,soul,Think,James Brown,0.926,0.665,"[0.926, 0.665]",0.6896868854777508
5641,6iFYsQckCCtGsabW0rXEPn,soul,Walking the Dog,Rufus Thomas,0.737,0.442,"[0.737, 0.442]",0.6867386693641183
5642,3trS6e40JCVUOpPVt5OdHj,soul,Adorn,Miguel,0.235,0.576,"[0.235, 0.576]",0.4145961890804111
5643,7BgUcOjSOlKJXASLgJ6bx1,soul,Bag Lady,Erykah Badu,0.578,0.416,"[0.578, 0.416]",0.6254478395517886
5644,3yCRbRnRraIpWzWTOZDyX9,soul,War,Various Artists,0.717,0.816,"[0.717, 0.816]",0.43623158986941785
5645,2S3osqN6ruuoAg1kUvf7u4,soul,Let's Get Lifted,John Legend,0.498,0.71,"[0.498, 0.71]",0.32921877224727025
5646,2Foc5Q5nqNiosCNqttzHof,soul,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,0.862,0.811,"[0.862, 0.811]",0.5743587728937376
5647,6gQZKkphKIMxZgca5r7ImA,soul,Express Yourself - Remastered Version,Charles Wright & The Watts 103rd Street Rhythm Band,0.721,0.818,"[0.721, 0.818]",0.4391742251088968
5648,12bmwuAgbMVSmLPGJt10Ki,soul,Cruisin',Various Artists,0.647,0.537,"[0.647, 0.537]",0.5566012935665888
5649,42sJ8y5Z3lUkmWFRdUUaUI,soundtracks,Shelob the Great,Various Artists,0.0394,0.331,"[0.0394, 0.331]",0.7074667200653327
5650,1ESq6IldgwqvAtHncjHyMt,soundtracks,Test Drive,John Powell,0.258,0.574,"[0.258, 0.574]",0.4128159396147392
5651,285ieonEuLkll3zknYK2TY,soundtracks,The Last of Us,Gustavo Santaolalla,0.352,0.468,"[0.352, 0.468]",0.5164000387296653
5652,3n1Y5Gu3CJEunqBBgYqPwH,soundtracks,Becoming a Geisha,John Williams,0.377,0.376,"[0.377, 0.376]",0.6102606000718054
5653,71u5sCMNIR0FSaVBItszO3,soundtracks,Rose Of Arimathea,Hans Zimmer,0.0367,0.0209,"[0.0367, 0.0209]",1.0012650498244708
